"","iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","pos_rate","tDay-7","pDay-7","tDay-6","pDay-6","tDay-5","pDay-5","tDay-4","pDay-4","tDay-3","pDay-3","tDay-2","pDay-2","tDay-1","pDay-1"
"29","TUR","Asia","Turkey","2020-04-11",47029,4747,1006,98,557.618,56.285,11.928,1.162,340380,33170,4.036,0.393,25571,0.303,"tests performed",77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.143111245100995,2786,0.141680227827502,3013,0.150161973585846,3135,0.146495327102804,3148,0.120969911232371,3892,0.205925925925926,4117,0.144102205110256,4056,0.131381186835968
"30","TUR","Asia","Turkey","2020-04-12",52167,5138,1101,95,618.539,60.921,13.054,1.126,376100,35720,4.459,0.424,27808,0.33,"tests performed",77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.143840985442329,3013,0.150161973585846,3135,0.146495327102804,3148,0.120969911232371,3892,0.205925925925926,4117,0.144102205110256,4056,0.131381186835968,4747,0.143111245100995
"31","TUR","Asia","Turkey","2020-04-13",56956,4789,1198,97,675.322,56.783,14.205,1.15,410556,34456,4.868,0.409,29673,0.352,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.138988855351753,3135,0.146495327102804,3148,0.120969911232371,3892,0.205925925925926,4117,0.144102205110256,4056,0.131381186835968,4747,0.143111245100995,5138,0.143840985442329
"32","TUR","Asia","Turkey","2020-04-14",61049,4093,1296,98,723.852,48.53,15.367,1.162,443626,33070,5.26,0.392,30680,0.364,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.123767765346235,3148,0.120969911232371,3892,0.205925925925926,4117,0.144102205110256,4056,0.131381186835968,4747,0.143111245100995,5138,0.143840985442329,4789,0.138988855351753
"33","TUR","Asia","Turkey","2020-04-15",65111,4062,1403,107,772.015,48.163,16.635,1.269,477716,34090,5.664,0.404,32850,0.389,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.119155177471399,3892,0.205925925925926,4117,0.144102205110256,4056,0.131381186835968,4747,0.143111245100995,5138,0.143840985442329,4789,0.138988855351753,4093,0.123767765346235
"34","TUR","Asia","Turkey","2020-04-16",69392,4281,1518,115,822.774,50.759,17.999,1.364,518143,40427,6.144,0.479,34544,0.41,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.105894575407525,4117,0.144102205110256,4056,0.131381186835968,4747,0.143111245100995,5138,0.143840985442329,4789,0.138988855351753,4093,0.123767765346235,4062,0.119155177471399
"35","TUR","Asia","Turkey","2020-04-17",74193,4801,1643,125,879.699,56.925,19.481,1.482,558413,40270,6.621,0.477,35886,0.425,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.119220263223243,4056,0.131381186835968,4747,0.143111245100995,5138,0.143840985442329,4789,0.138988855351753,4093,0.123767765346235,4062,0.119155177471399,4281,0.105894575407525
"36","TUR","Asia","Turkey","2020-04-18",78546,4353,1769,126,931.312,51.613,20.975,1.494,598933,40520,7.101,0.48,36936,0.438,"tests performed",77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.107428430404738,4747,0.143111245100995,5138,0.143840985442329,4789,0.138988855351753,4093,0.123767765346235,4062,0.119155177471399,4281,0.105894575407525,4801,0.119220263223243
"37","TUR","Asia","Turkey","2020-04-19",82329,3783,1890,121,976.167,44.855,22.41,1.435,634277,35344,7.521,0.419,36882,0.437,"tests performed",77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.107033725667723,5138,0.143840985442329,4789,0.138988855351753,4093,0.123767765346235,4062,0.119155177471399,4281,0.105894575407525,4801,0.119220263223243,4353,0.107428430404738
"38","TUR","Asia","Turkey","2020-04-20",86306,3977,2017,127,1023.322,47.155,23.915,1.506,673980,39703,7.991,0.471,37632,0.446,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.100168752990958,4789,0.138988855351753,4093,0.123767765346235,4062,0.119155177471399,4281,0.105894575407525,4801,0.119220263223243,4353,0.107428430404738,3783,0.107033725667723
"39","TUR","Asia","Turkey","2020-04-21",90980,4674,2140,123,1078.741,55.419,25.374,1.458,713409,39429,8.459,0.468,38540,0.457,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.118542189758807,4093,0.123767765346235,4062,0.119155177471399,4281,0.105894575407525,4801,0.119220263223243,4353,0.107428430404738,3783,0.107033725667723,3977,0.100168752990958
"40","TUR","Asia","Turkey","2020-04-22",95591,4611,2259,119,1133.413,54.672,26.785,1.411,750944,37535,8.904,0.445,39033,0.463,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.122845344345278,4062,0.119155177471399,4281,0.105894575407525,4801,0.119220263223243,4353,0.107428430404738,3783,0.107033725667723,3977,0.100168752990958,4674,0.118542189758807
"41","TUR","Asia","Turkey","2020-04-23",98674,3083,2376,117,1169.968,36.555,28.172,1.387,791906,40962,9.39,0.486,39109,0.464,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0752648796445486,4281,0.105894575407525,4801,0.119220263223243,4353,0.107428430404738,3783,0.107033725667723,3977,0.100168752990958,4674,0.118542189758807,4611,0.122845344345278
"42","TUR","Asia","Turkey","2020-04-24",101790,3116,2491,115,1206.914,36.946,29.536,1.364,830257,38351,9.844,0.455,38835,0.46,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0812495110948867,4801,0.119220263223243,4353,0.107428430404738,3783,0.107033725667723,3977,0.100168752990958,4674,0.118542189758807,4611,0.122845344345278,3083,0.0752648796445486
"43","TUR","Asia","Turkey","2020-04-25",104912,3122,2600,109,1243.931,37.017,30.828,1.292,868565,38308,10.298,0.454,38519,0.457,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0814973373707842,4353,0.107428430404738,3783,0.107033725667723,3977,0.100168752990958,4674,0.118542189758807,4611,0.122845344345278,3083,0.0752648796445486,3116,0.0812495110948867
"44","TUR","Asia","Turkey","2020-04-26",107773,2861,2706,106,1277.854,33.923,32.085,1.257,898742,30177,10.656,0.358,37781,0.448,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0948073035755708,3783,0.107033725667723,3977,0.100168752990958,4674,0.118542189758807,4611,0.122845344345278,3083,0.0752648796445486,3116,0.0812495110948867,3122,0.0814973373707842
"45","TUR","Asia","Turkey","2020-04-27",110130,2357,2805,99,1305.801,27.947,33.259,1.174,918885,20143,10.895,0.239,34986,0.415,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.117013354515216,3977,0.100168752990958,4674,0.118542189758807,4611,0.122845344345278,3083,0.0752648796445486,3116,0.0812495110948867,3122,0.0814973373707842,2861,0.0948073035755708
"46","TUR","Asia","Turkey","2020-04-28",112261,2131,2900,95,1331.068,25.267,34.385,1.126,948115,29230,11.242,0.347,33529,0.398,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.07290455011974,4674,0.118542189758807,4611,0.122845344345278,3083,0.0752648796445486,3116,0.0812495110948867,3122,0.0814973373707842,2861,0.0948073035755708,2357,0.117013354515216
"47","TUR","Asia","Turkey","2020-04-29",114653,2392,2992,92,1359.429,28.362,35.476,1.091,991613,43498,11.757,0.516,34381,0.408,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.054991034070532,4611,0.122845344345278,3083,0.0752648796445486,3116,0.0812495110948867,3122,0.0814973373707842,2861,0.0948073035755708,2357,0.117013354515216,2131,0.07290455011974
"48","TUR","Asia","Turkey","2020-04-30",117589,2936,3081,89,1394.241,34.812,36.531,1.055,1033617,42004,12.255,0.498,34530,0.409,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0698981049423864,3083,0.0752648796445486,3116,0.0812495110948867,3122,0.0814973373707842,2861,0.0948073035755708,2357,0.117013354515216,2131,0.07290455011974,2392,0.054991034070532
"49","TUR","Asia","Turkey","2020-05-01",120204,2615,3174,93,1425.247,31.006,37.634,1.103,1075048,41431,12.747,0.491,34970,0.415,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0631169896937076,3116,0.0812495110948867,3122,0.0814973373707842,2861,0.0948073035755708,2357,0.117013354515216,2131,0.07290455011974,2392,0.054991034070532,2936,0.0698981049423864
"50","TUR","Asia","Turkey","2020-05-02",122392,2188,3258,84,1451.19,25.943,38.63,0.996,1105207.5,30159.5,NA,NA,33806,0.401,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0725476218107064,3122,0.0814973373707842,2861,0.0948073035755708,2357,0.117013354515216,2131,0.07290455011974,2392,0.054991034070532,2936,0.0698981049423864,2615,0.0631169896937076
"51","TUR","Asia","Turkey","2020-05-03",124375,1983,3336,78,1474.702,23.512,39.555,0.925,1135367,30159.5,13.462,NA,33804,0.401,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0657504268969976,2861,0.0948073035755708,2357,0.117013354515216,2131,0.07290455011974,2392,0.054991034070532,2936,0.0698981049423864,2615,0.0631169896937076,2188,0.0725476218107064
"52","TUR","Asia","Turkey","2020-05-04",126045,1670,3397,61,1494.503,19.801,40.278,0.723,1171138,35771,13.886,0.424,36036,0.427,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0466858628497945,2357,0.117013354515216,2131,0.07290455011974,2392,0.054991034070532,2936,0.0698981049423864,2615,0.0631169896937076,2188,0.0725476218107064,1983,0.0657504268969976
"53","TUR","Asia","Turkey","2020-05-05",127659,1614,3461,64,1513.64,19.137,41.037,0.759,1204421,33283,14.281,0.395,36615,0.434,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0484932247694018,2131,0.07290455011974,2392,0.054991034070532,2936,0.0698981049423864,2615,0.0631169896937076,2188,0.0725476218107064,1983,0.0657504268969976,1670,0.0466858628497945
"54","TUR","Asia","Turkey","2020-05-06",129491,1832,3520,59,1535.362,21.722,41.736,0.7,1234724,30303,14.64,0.359,34730,0.412,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0604560604560605,2392,0.054991034070532,2936,0.0698981049423864,2615,0.0631169896937076,2188,0.0725476218107064,1983,0.0657504268969976,1670,0.0466858628497945,1614,0.0484932247694018
"55","TUR","Asia","Turkey","2020-05-07",131744,2253,3584,64,1562.076,26.714,42.495,0.759,1265119,30395,15,0.36,33072,0.392,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.074124033558151,2936,0.0698981049423864,2615,0.0631169896937076,2188,0.0725476218107064,1983,0.0657504268969976,1670,0.0466858628497945,1614,0.0484932247694018,1832,0.0604560604560605
"56","TUR","Asia","Turkey","2020-05-08",133721,1977,3641,57,1585.517,23.441,43.171,0.676,1298806,33687,15.4,0.399,31965,0.379,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0586873274556951,2615,0.0631169896937076,2188,0.0725476218107064,1983,0.0657504268969976,1670,0.0466858628497945,1614,0.0484932247694018,1832,0.0604560604560605,2253,0.074124033558151
"57","TUR","Asia","Turkey","2020-05-09",135569,1848,3689,48,1607.428,21.912,43.74,0.569,1334411,35605,15.822,0.422,32743,0.388,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.05190282263727,2188,0.0725476218107064,1983,0.0657504268969976,1670,0.0466858628497945,1614,0.0484932247694018,1832,0.0604560604560605,2253,0.074124033558151,1977,0.0586873274556951
"58","TUR","Asia","Turkey","2020-05-10",137115,1546,3739,50,1625.759,18.331,44.333,0.593,1370598,36187,16.251,0.429,33604,0.398,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0427225246635532,1983,0.0657504268969976,1670,0.0466858628497945,1614,0.0484932247694018,1832,0.0604560604560605,2253,0.074124033558151,1977,0.0586873274556951,1848,0.05190282263727
"59","TUR","Asia","Turkey","2020-05-11",138657,1542,3786,47,1644.042,18.283,44.89,0.557,1403320,32722,16.639,0.388,33169,0.393,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0471242589083797,1670,0.0466858628497945,1614,0.0484932247694018,1832,0.0604560604560605,2253,0.074124033558151,1977,0.0586873274556951,1848,0.05190282263727,1546,0.0427225246635532
"60","TUR","Asia","Turkey","2020-05-12",139771,1114,3841,55,1657.251,13.209,45.542,0.652,1440671,37351,17.082,0.443,33750,0.4,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0298251720168135,1614,0.0484932247694018,1832,0.0604560604560605,2253,0.074124033558151,1977,0.0586873274556951,1848,0.05190282263727,1546,0.0427225246635532,1542,0.0471242589083797
"61","TUR","Asia","Turkey","2020-05-13",141475,1704,3894,53,1677.455,20.204,46.171,0.628,1474003,33332,17.477,0.395,34183,0.405,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0511220448817953,1832,0.0604560604560605,2253,0.074124033558151,1977,0.0586873274556951,1848,0.05190282263727,1546,0.0427225246635532,1542,0.0471242589083797,1114,0.0298251720168135
"62","TUR","Asia","Turkey","2020-05-14",143114,1639,3952,58,1696.889,19.433,46.858,0.688,1508824,34821,17.89,0.413,34815,0.413,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0470692972631458,2253,0.074124033558151,1977,0.0586873274556951,1848,0.05190282263727,1546,0.0427225246635532,1542,0.0471242589083797,1114,0.0298251720168135,1704,0.0511220448817953
"631","TUR","Asia","Turkey","2020-05-15",144749,1635,4007,55,1716.275,19.386,47.511,0.652,1547389,38565,18.347,0.457,35512,0.421,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0423959548813691,1977,0.0586873274556951,1848,0.05190282263727,1546,0.0427225246635532,1542,0.0471242589083797,1114,0.0298251720168135,1704,0.0511220448817953,1639,0.0470692972631458
"641","TUR","Asia","Turkey","2020-05-16",146457,1708,4055,48,1736.526,20.252,48.08,0.569,1589625,42236,18.848,0.501,36459,0.432,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0404394355526091,1848,0.05190282263727,1546,0.0427225246635532,1542,0.0471242589083797,1114,0.0298251720168135,1704,0.0511220448817953,1639,0.0470692972631458,1635,0.0423959548813691
"651","TUR","Asia","Turkey","2020-05-17",148067,1610,4096,41,1755.616,19.09,48.566,0.486,1624994,35369,19.267,0.419,36342,0.431,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0455200882128418,1546,0.0427225246635532,1542,0.0471242589083797,1114,0.0298251720168135,1704,0.0511220448817953,1639,0.0470692972631458,1635,0.0423959548813691,1708,0.0404394355526091
"661","TUR","Asia","Turkey","2020-05-18",149435,1368,4140,44,1771.836,16.22,49.088,0.522,1650135,25141,19.565,0.298,35259,0.418,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0544131100592657,1542,0.0471242589083797,1114,0.0298251720168135,1704,0.0511220448817953,1639,0.0470692972631458,1635,0.0423959548813691,1708,0.0404394355526091,1610,0.0455200882128418
"671","TUR","Asia","Turkey","2020-05-19",150593,1158,4171,31,1785.566,13.73,49.455,0.368,1675517,25382,19.866,0.301,33549,0.398,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0456228823575762,1114,0.0298251720168135,1704,0.0511220448817953,1639,0.0470692972631458,1635,0.0423959548813691,1708,0.0404394355526091,1610,0.0455200882128418,1368,0.0544131100592657
"681","TUR","Asia","Turkey","2020-05-20",151615,1022,4199,28,1797.684,12.118,49.787,0.332,1696355,20838,20.114,0.247,31765,0.377,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0490450139168826,1704,0.0511220448817953,1639,0.0470692972631458,1635,0.0423959548813691,1708,0.0404394355526091,1610,0.0455200882128418,1368,0.0544131100592657,1158,0.0456228823575762
"692","TUR","Asia","Turkey","2020-05-21",152587,972,4222,23,1809.209,11.525,50.06,0.273,1731925,35570,NA,NA,31872,0.378,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0273263986505482,1639,0.0470692972631458,1635,0.0423959548813691,1708,0.0404394355526091,1610,0.0455200882128418,1368,0.0544131100592657,1158,0.0456228823575762,1022,0.0490450139168826
"702","TUR","Asia","Turkey","2020-05-22",153548,961,4249,27,1820.603,11.394,50.38,0.32,1767495,35570,20.957,NA,31444,0.373,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0270171492831037,1635,0.0423959548813691,1708,0.0404394355526091,1610,0.0455200882128418,1368,0.0544131100592657,1158,0.0456228823575762,1022,0.0490450139168826,972,0.0273263986505482
"712","TUR","Asia","Turkey","2020-05-23",154500,952,4276,27,1831.891,11.288,50.7,0.32,1807673,40178,21.433,0.476,31150,0.369,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0236945592115088,1708,0.0404394355526091,1610,0.0455200882128418,1368,0.0544131100592657,1158,0.0456228823575762,1022,0.0490450139168826,972,0.0273263986505482,961,0.0270171492831037
"722","TUR","Asia","Turkey","2020-05-24",155686,1186,4308,32,1845.954,14.062,51.08,0.379,1832262,24589,21.725,0.292,29610,0.351,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0482329496929521,1610,0.0455200882128418,1368,0.0544131100592657,1158,0.0456228823575762,1022,0.0490450139168826,972,0.0273263986505482,961,0.0270171492831037,952,0.0236945592115088
"732","TUR","Asia","Turkey","2020-05-25",156827,1141,4340,32,1859.482,13.529,51.459,0.379,1853754,21492,21.98,0.255,29088,0.345,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0530895216824865,1368,0.0544131100592657,1158,0.0456228823575762,1022,0.0490450139168826,972,0.0273263986505482,961,0.0270171492831037,952,0.0236945592115088,1186,0.0482329496929521
"742","TUR","Asia","Turkey","2020-05-26",157814,987,4369,29,1871.185,11.703,51.803,0.344,1873607,19853,22.215,0.235,28299,0.336,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0497154082506422,1158,0.0456228823575762,1022,0.0490450139168826,972,0.0273263986505482,961,0.0270171492831037,952,0.0236945592115088,1186,0.0482329496929521,1141,0.0530895216824865
"752","TUR","Asia","Turkey","2020-05-27",158762,948,4397,28,1882.425,11.24,52.135,0.332,1894650,21043,22.465,0.25,28328,0.336,"tests performed",75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,NA,2.81,77.69,0.0450506106543744,1022,0.0490450139168826,972,0.0273263986505482,961,0.0270171492831037,952,0.0236945592115088,1186,0.0482329496929521,1141,0.0530895216824865,987,0.0497154082506422
